movieId,imdbId,tmdbId
2756,94293,23599.0
2757,83967,3526.0
2758,89816,41166.0
2759,144168,16406.0
2760,129111,197239.0
2761,129167,10386.0
2762,167404,745.0
2763,155267,913.0
2764,63688,912.0
2765,122515,12229.0
2766,168449,67323.0
2767,120709,91076.0
2768,120210,89861.0
2769,138946,19457.0
2770,131325,11353.0
2771,120620,17707.0
2772,165710,9781.0
2773,176422,102489.0
2774,168987,18212.0
2775,138487,13817.0
2776,119614,126996.0
2777,15693,38715.0
2778,113965,48781.0
2779,77663,12185.0
2780,57449,29056.0
2781,53363,26857.0
2782,55304,28501.0
2783,59821,29030.0
2784,58333,25319.0
2785,56552,29074.0
2786,91178,24103.0
2787,88889,10552.0
2788,66765,9267.0
2789,77394,10766.0
2790,82377,10768.0
2791,80339,813.0
2792,83530,2665.0
2793,118604,9406.0
2794,89670,11418.0
2795,85995,11153.0
2796,95188,14170.0
2797,94737,2280.0
2798,100419,11077.0
2799,102719,28597.0
2800,104740,22611.0
2801,119843,39780.0
2802,96244,10396.0
2803,107798,9944.0
2804,85334,850.0
2805,130121,10154.0
2806,133046,10342.0
2807,176269,10366.0
2808,105698,9349.0
2809,188863,15122.0
2810,156887,10494.0
2811,119692,126152.0
2812,160401,22314.0
2813,181833,51679.0
2814,52602,35813.0
2815,91278,11037.0
2816,95382,11955.0
2817,103617,2038.0
2818,113438,28737.0
2819,73802,11963.0
2820,58175,141489.0
2821,10418,53761.0
2822,104839,9096.0
2823,10726,91893.0
2824,181733,113273.0
2825,163185,103793.0
2826,120657,1911.0
2827,138304,2900.0
2828,160236,17709.0
